album_id,date,has_tags,id,owner_id,post_id,sizes,text
-6,1289325328,False,190897191,107771558,2,"[{'height': 0, 'url': 'https://sun9-4.userapi.com/c10037/u107771558/-6/s_55bd9094.jpg', 'type': 's', 'width': 0}, {'height': 0, 'url': 'https://sun9-67.userapi.com/c10037/u107771558/-6/m_144ca5a0.jpg', 'type': 'm', 'width': 0}, {'height': 0, 'url': 'https://sun9-65.userapi.com/c10037/u107771558/-6/x_37592f1f.jpg', 'type': 'x', 'width': 0}, {'height': 0, 'url': 'https://sun9-2.userapi.com/c10037/u107771558/-6/y_523e66b5.jpg', 'type': 'y', 'width': 0}]",
-6,1304970546,False,262642649,107771558,25,"[{'height': 0, 'url': 'https://sun9-12.userapi.com/c11087/u107771558/129645107/s_25e1dfca.jpg', 'type': 's', 'width': 0}, {'height': 0, 'url': 'https://sun9-83.userapi.com/c11087/u107771558/129645107/m_69bc719a.jpg', 'type': 'm', 'width': 0}, {'height': 0, 'url': 'https://sun9-83.userapi.com/c11087/u107771558/129645107/x_f46c8794.jpg', 'type': 'x', 'width': 0}, {'height': 0, 'url': 'https://sun9-10.userapi.com/c11087/u107771558/129645107/y_8d40404e.jpg', 'type': 'y', 'width': 0}]",
-6,1304970747,False,262644280,107771558,26,"[{'height': 0, 'url': 'https://sun9-49.userapi.com/c11087/u107771558/129645107/s_adf54595.jpg', 'type': 's', 'width': 0}, {'height': 0, 'url': 'https://sun9-15.userapi.com/c11087/u107771558/129645107/m_67a185b7.jpg', 'type': 'm', 'width': 0}, {'height': 0, 'url': 'https://sun9-50.userapi.com/c11087/u107771558/129645107/x_2b88e04e.jpg', 'type': 'x', 'width': 0}, {'height': 0, 'url': 'https://sun9-55.userapi.com/c11087/u107771558/129645107/y_69aed5c3.jpg', 'type': 'y', 'width': 0}]",
-6,1305651921,False,263081920,107771558,30,"[{'height': 0, 'url': 'https://sun9-1.userapi.com/c11087/u107771558/129645107/s_2fbd0d08.jpg', 'type': 's', 'width': 0}, {'height': 0, 'url': 'https://sun9-46.userapi.com/c11087/u107771558/129645107/m_1d835447.jpg', 'type': 'm', 'width': 0}, {'height': 0, 'url': 'https://sun9-41.userapi.com/c11087/u107771558/129645107/x_a44cb0d4.jpg', 'type': 'x', 'width': 0}, {'height': 0, 'url': 'https://sun9-40.userapi.com/c11087/u107771558/129645107/y_dba459cb.jpg', 'type': 'y', 'width': 0}]",
-6,1299617985,False,233544721,107771558,17,"[{'height': 0, 'url': 'https://sun9-32.userapi.com/c9664/u107771558/129645107/s_f3069800.jpg', 'type': 's', 'width': 0}, {'height': 0, 'url': 'https://sun9-58.userapi.com/c9664/u107771558/129645107/m_8104bde3.jpg', 'type': 'm', 'width': 0}, {'height': 0, 'url': 'https://sun9-81.userapi.com/c9664/u107771558/129645107/x_a1818dff.jpg', 'type': 'x', 'width': 0}, {'height': 0, 'url': 'https://sun9-86.userapi.com/c9664/u107771558/129645107/y_cf3ae031.jpg', 'type': 'y', 'width': 0}]",
-6,1311452375,False,265897347,107771558,35,"[{'height': 0, 'url': 'https://sun9-10.userapi.com/c4335/u107771558/-6/s_fd9951df.jpg', 'type': 's', 'width': 0}, {'height': 0, 'url': 'https://sun9-24.userapi.com/c4335/u107771558/-6/m_5beb8d7d.jpg', 'type': 'm', 'width': 0}, {'height': 0, 'url': 'https://sun9-49.userapi.com/c4335/u107771558/-6/x_c8cacb7f.jpg', 'type': 'x', 'width': 0}, {'height': 0, 'url': 'https://sun9-27.userapi.com/c4335/u107771558/-6/y_63a72628.jpg', 'type': 'y', 'width': 0}, {'height': 0, 'url': 'https://sun9-10.userapi.com/c4335/u107771558/-6/z_af15be45.jpg', 'type': 'z', 'width': 0}, {'height': 0, 'url': 'https://sun9-20.userapi.com/c4335/u107771558/-6/w_21ed82f7.jpg', 'type': 'w', 'width': 0}]",
-6,1312231003,False,266284842,107771558,36,"[{'height': 0, 'url': 'https://sun9-64.userapi.com/c10278/u107771558/139932708/s_ff412d4c.jpg', 'type': 's', 'width': 0}, {'height': 0, 'url': 'https://sun9-13.userapi.com/c10278/u107771558/139932708/m_0f1499fb.jpg', 'type': 'm', 'width': 0}, {'height': 0, 'url': 'https://sun9-41.userapi.com/c10278/u107771558/139932708/x_661400d0.jpg', 'type': 'x', 'width': 0}, {'height': 0, 'url': 'https://sun9-84.userapi.com/c10278/u107771558/139932708/y_983d226b.jpg', 'type': 'y', 'width': 0}]",
-7,1389944431,False,318866874,107771558,,"[{'height': 130, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/GoEw23blALMb9aA1FV3mrR5-P2D6QMug-850mxMEANfG0OQLxvsEQKVDXSn8kMNmDI-RLFu6HnjJETFLOW4UufPO.jpg?size=85x130&quality=96&type=album', 'type': 'm', 'width': 85}, {'height': 200, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/mprH0NjNecS-iHiRWQ1IlVkBSVRe480HvYOGAk0swvl1LsIVL-0iBaS2k38OFpR5ynw0aTi50eG3dt59FZ9C7aTD.jpg?size=130x200&quality=96&type=album', 'type': 'o', 'width': 130}, {'height': 307, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/fVIgZw5QTC2qdgw-b2-2UgCMW4IquwjmW2jcWt5lN67100xAsyHhlvrXL-JUSG9A3gsL22lCRSRTFrhp5IbvjDe2.jpg?size=200x307&quality=96&type=album', 'type': 'p', 'width': 200}, {'height': 491, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/bxwA9-KW5juIgCO4Mh7BBTgREO8O8l_shhj57Z6qRjM19kmYB_2Ec8ylsQHE9sfTPhuPdH-bSWe4njSYKFLLhb5H.jpg?size=320x491&quality=96&type=album', 'type': 'q', 'width': 320}, {'height': 783, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/XEmiY3Xythm6VK5Ze7ljyc8pQ7zSiwXbCS32F_WIpk6hfGrnj-bEdRetAm1xNE0bAbzjkk1mPSqCK6oajtS44hEe.jpg?size=510x783&quality=96&type=album', 'type': 'r', 'width': 510}, {'height': 75, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/cY2_xe5etDbVF8AqzEzKkW9zb3v-v2rnLM7MwUDN2hlVTMHFib5bNhimWir3i90QrgcDj0WX06OtsSY7PGo659z-.jpg?size=49x75&quality=96&type=album', 'type': 's', 'width': 49}, {'height': 604, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/y_8fkbwOkLpvOSrVQsNa7cjzkRUMQSVaqmt-K1l6S7nz_fpG-zw2IlM4he402vVhQ7N8vEYTQphshcbRoP2GfBmg.jpg?size=393x604&quality=96&type=album', 'type': 'x', 'width': 393}, {'height': 807, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/okugvcA8JpNyPDB-Vv_dH_wsaCZfcqbksn2VYPtyyaQ78Ji8Eoxkw1mqU0rWV6dRTpdDlP8pM-ws6tjlHjN6J8MY.jpg?size=526x807&quality=96&type=album', 'type': 'y', 'width': 526}, {'height': 1024, 'url': 'https://sun9-north.userapi.com/sun9-81/s/v1/if2/AtLHwDk27yzzPh_5QQXJRLdBL-gabMtraLYbCNbYJpwHwQh7DPq3WKSSeKT5AmY4m_gd2FI6XSuXLX7uvZ7WO9hN.jpg?size=667x1024&quality=96&type=album', 'type': 'z', 'width': 667}]",
-7,1389944437,False,318866879,107771558,,"[{'height': 130, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/REvz4sT3hwo7-HdUdDG3h_tQv4mfhJ3oQy0qxIepuosOtLooJ58k9iLpQ5JlEwGWDXJezSNrfRsDWjUgs1-sd9HD.jpg?size=87x130&quality=96&type=album', 'type': 'm', 'width': 87}, {'height': 194, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/F2CGu42bWYJ4NY9kWKZ6viDsg3rgVRCdMCszPDDsuxnl8G5Mg8ajIUjsNzSc-nQ13N9yebq6HMNJXIlmO3IxIf6n.jpg?size=130x194&quality=96&type=album', 'type': 'o', 'width': 130}, {'height': 299, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/DOLhaQ80mbPsJBlbLlbGFs9c85e0Cla7n2aTjos8xOxaRiQ8qvnuWQoinW5yEl7DdFX-hYWtlrgmIJ8V3Kr1sjRM.jpg?size=200x299&quality=96&type=album', 'type': 'p', 'width': 200}, {'height': 478, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/ZPtXLVZuSD_Yl2MiLNb-ZNA5DfJuRrpdZsmcw1-eDGNnbYkbRa2r4Nlhk6Gruhmlgboqlb9e7cF8C-fioSEImMbT.jpg?size=320x478&quality=96&type=album', 'type': 'q', 'width': 320}, {'height': 762, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/BGRHEfjy8L1zHb7S6A_qZy0LTuGdDtKR4rp_vopyYy5ewf-6LTgmSRewcDDfoPm6MjEzcQ_wecEolawEqQy8FTU7.jpg?size=510x762&quality=96&type=album', 'type': 'r', 'width': 510}, {'height': 75, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/ShPdSvm--FlJdLlK6noX9MdeR5U32paVsaZrHhCvhoFhoVsVC114gPdYtKTjFywtsWWb-2ihj7GjJDfX5BpDe3qE.jpg?size=50x75&quality=96&type=album', 'type': 's', 'width': 50}, {'height': 604, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/20UUrqwoSnsiwLb973CbEvy70oUPFQMDOToYQWx7TS9P8KA17YuMEy-aS7P1dXCC9DJBdAtm3ar62nKl1vh5kU7R.jpg?size=404x604&quality=96&type=album', 'type': 'x', 'width': 404}, {'height': 807, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/9IBlkCLmKR67rjVByBtmXBQBmi-xiSlYmFz50KWvcMWCN6NYH8CKiRfPzyvbjebEYRjZAO4ZQRkdkeaC5On83Bu7.jpg?size=540x807&quality=96&type=album', 'type': 'y', 'width': 540}, {'height': 1024, 'url': 'https://sun9-west.userapi.com/sun9-47/s/v1/if2/Fgw9f6Mig-GDv2Ng1pf13LYrWAVM800tUIADO96u2fPbkS9_hJ8hAsXjWYRUjfqw5S8q2GB6AtZ-ipDUhr3urRR0.jpg?size=685x1024&quality=96&type=album', 'type': 'z', 'width': 685}]",
-7,1389944475,False,318866904,107771558,,"[{'height': 130, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/WfldEy9JFKlTZchWF3TlVscBNblgq2z4ekUZL57znMu1ASssM0ZuMEsDDuTXwrAq0rpkcnJNKxYlyLDAKpF7GMdF.jpg?size=97x130&quality=96&type=album', 'type': 'm', 'width': 97}, {'height': 173, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/KWty81xEi7IQhJcMT56g0JtLzVMHu8RRdpj75UgLH16_4oiZz4ojp0kueGg7nJPM4ddzB7ek8D8MXqf1Te__hdHr.jpg?size=130x173&quality=96&type=album', 'type': 'o', 'width': 130}, {'height': 267, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/n13ubvyjDsRyFmecLyVChxloxi_mQOBvc8YqF-YXQBkF6zr-ZU4qS2EK2cejPyMppTNW7FecI8HO3oN0PELCW_yp.jpg?size=200x267&quality=96&type=album', 'type': 'p', 'width': 200}, {'height': 427, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/0gPxUbiTvSTCH462dGNnVDTvwi8xNH-O6qmbUooxFxhJC8blcznDyqaJC8ukww7LWK9MxpDCpWLepw2pHp0iCPhW.jpg?size=320x427&quality=96&type=album', 'type': 'q', 'width': 320}, {'height': 680, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/OdQGQIHa3Pq2IQ_clIR9fL8bsqszytpzGXKwh7LW7OVcumDtF7lLdVlfQ7ZPLFrV4t6nDvmXznFlMVjr7Jwj2TXH.jpg?size=510x680&quality=96&type=album', 'type': 'r', 'width': 510}, {'height': 75, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/bvegeKCcoVageGyiRfbHXKnf886jpjvjPN-Ip7U2A1DxUtSOvqcy1vldMTygquBzX6WvgYFMSkKrhe6Y8YyBg50n.jpg?size=56x75&quality=96&type=album', 'type': 's', 'width': 56}, {'height': 604, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/c1ICJsPHLNSg8mK7KTUiGz4VOKYI2rxYMF060dLbxpA7HIykNAv2Ue-4upvoWnRkqxKUr0XTeLCXLClkZSrnNV58.jpg?size=453x604&quality=96&type=album', 'type': 'x', 'width': 453}, {'height': 807, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/5R7pK4xdxvDmOJcUwVTzHsNklXMOkY0-u0H5HrP7qoTS_yi7caqwC7XQ_tC3GkJ0du3z6CaSXNSWcxtA-HWEcsw9.jpg?size=605x807&quality=96&type=album', 'type': 'y', 'width': 605}, {'height': 1024, 'url': 'https://sun9-west.userapi.com/sun9-10/s/v1/if2/BzEd0swQ8cOGMi0B41KrrG0wAwIXnWcCjgi6fPv7hdkv7yNXNkc2vM5a_sEoW0qkut0ED--0AW58PQ61i7yjNZwp.jpg?size=768x1024&quality=96&type=album', 'type': 'z', 'width': 768}]",
